id,interviewId,questionId,timecode
cmp1rw9lr0imetgtsxz2dz5em,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9lr0imdtgts6c37n02m,00:16:08
cmp1rw9ls0imgtgts00awyf3b,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9ls0imftgtsvu79iyzm,00:20:14
cmp1rw9lu0imktgtstzx8i5d0,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9lt0imjtgts2o6lrvdq,00:28:14
cmp1rw9lv0imotgtsxgxb4pc7,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9lv0imntgtsyv9t3f8g,00:30:15
cmp1rw9lw0imqtgtso9hboxsl,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9lw0imptgtsnlxl7v02,00:31:11
cmp1rw9lx0imstgtsr2kqwaml,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9lx0imrtgtshb0v9uds,00:32:16
cmp1rw9lx0imttgtsjo0fo8b5,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9l70ikytgtsaifxpaim,00:33:42
cmp1rw9ly0imvtgtsgvhjfbh8,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9ly0imutgtsovxr66t0,00:35:45
cmp1rw9ly0imwtgtsrnfktcxd,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9ic0idrtgtszinndidv,00:39:03
cmp1rw9lz0imztgtslrtsj21j,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9lz0imytgtsrhtk9eqp,00:44:05
cmp1rw9m00in1tgtswg5tz07r,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9m00in0tgtsc4fefco4,00:46:35
cmp1rw9m10in3tgtsscd03m8t,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9m10in2tgtshyv3m4f0,00:49:30
cmp1rw9m20in5tgtspayztl69,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9m20in4tgtsex6s40mq,00:51:37
cmp1rw9m30in7tgtsp15snfeo,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9m20in6tgtseux60z9t,00:52:49
cmp1rw9m30in9tgtsihz5p396,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9m30in8tgtsv343dc0d,00:54:01
cmp1rw9m40inbtgts4zns666b,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9m40inatgtsi9zwtwok,00:55:05
cmp1rw9m50indtgtsqsg3sjfp,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9m50inctgtsfpduwxkf,00:55:56
cmp1rw9m60inftgtsdffdczg7,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9m50inetgtswn7f43h4,00:58:02
cmp1rw9m80inltgtsjldmms1s,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9m80inktgts35yg7u20,01:02:11
cmp1rw9m90inntgtsq8st3v7y,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9m90inmtgtsglu0yjuw,01:05:10
cmp1rw9ma0inptgtsh53r27lk,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9m90inotgtspjoabj45,00:01:19
cmp1rw9ma0inrtgtsjzy9owy7,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9ma0inqtgtsja9w98oh,01:07:19
cmp1rw9mb0inttgtsdljwq7sc,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9mb0instgts5djq91io,01:14:54
cmp1rw9mc0invtgtsb9eq545v,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9mc0inutgtsmdtsu36k,01:15:30
cmp1rw9md0inytgts88zk7lsw,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9md0inxtgtstfiftmop,00:11:00
cmp1rw9me0io0tgtsjqn4pnwh,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9me0inztgtsh0jc8du9,00:12:00
cmp1rw9mf0io2tgtsyc9o4ih3,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9me0io1tgts7eo2e4mv,00:12:30
cmp1rw9mg0io4tgtso443mrhc,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mf0io3tgtsmii2w4ms,00:13:00
cmp1rw9mg0io6tgtsjygkd5tv,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mg0io5tgtse109u0es,00:14:00
cmp1rw9mh0io8tgtsmgdudtgh,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mh0io7tgtsteba6r7i,00:14:40
cmp1rw9mi0ioatgts8fznd6vl,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mi0io9tgts59bzjoq5,00:16:20
cmp1rw9mj0ioctgtsl9pek29u,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mi0iobtgtsv5y3hwoy,00:17:00
cmp1rw9mj0ioetgtssoche264,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mj0iodtgts88bmekr2,00:19:30
cmp1rw9mk0iogtgts55v6kebb,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mk0ioftgts981y0eh7,00:21:00
cmp1rw9mm0ioktgtsd7wzndwl,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9ml0iojtgts406xn1uy,00:24:00
cmp1rw9mn0iomtgtsrshqojls,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mm0ioltgtsqdz2xrak,00:24:30
cmp1rw9m70injtgtscuosgw9d,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rwbps0mw1tgts0upwb1kf,01:00:52
cmp1rw9la0il9tgtsdtc9xlki,cmp1rw9kp0ijqtgtslw9oyt7t,cmp1rw9mn0iootgtsqev9zhki,00:38:40
cmp1rw9lu0immtgts3x2yn96e,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rwabj0jy1tgts3eppipkf,00:29:16
cmp1rw9lm0im0tgtsmdk9uuuk,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rwax60l8ptgtsuhtp69oz,00:06:20
cmp1rw9l60ikwtgts5grkk1im,cmp1rw9kp0ijqtgtslw9oyt7t,cmp1rwb1j0lhxtgtsv4ocmdk0,00:28:40
cmp1rw9ml0ioitgts449c05bx,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rwbyq0n8btgts8o73hx8j,00:23:30
cmp1rw9lj0ilttgtswm3g8h9b,cmp1rw9kp0ijqtgtslw9oyt7t,cmp1rw9jx0ihptgtseonwrxcb,00:46:02
cmp1rw9l90il4tgtsmke8adug,cmp1rw9kp0ijqtgtslw9oyt7t,cmp1rw9xx0j6btgtscnpsx8e4,00:35:50
cmp1rw9l80il2tgtstopk8xqf,cmp1rw9kp0ijqtgtslw9oyt7t,cmp1rw9jo0ih3tgts9qltnzz7,00:34:20
cmp1rw9lz0imxtgtsi8jncqik,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rw9jo0ih3tgts9qltnzz7,00:40:59
cmp1rw9lo0im6tgts15gajig0,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rwalb0kjptgts3ujv3x0a,00:11:56
cmp1rw9lt0imitgtsjdi3vlhz,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rwa960js2tgtsqmfa2msj,00:23:47
cmp1rw9lp0im8tgtswnwdwgrb,cmp1rw9lk0ilwtgtspy3oarzz,cmp1rwald0kjttgts1g01mc5q,00:13:33
cmp1rw9lg0ilntgtsozz09n31,cmp1rw9kp0ijqtgtslw9oyt7t,cmp1rwb6k0luntgtsu630lhln,00:46:42
cmp1rw9mo0ioptgtsppprg8lo,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mn0iootgtsqev9zhki,00:26:00
cmp1rw9mo0iortgtsfq8dv9qj,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mo0ioqtgtsi4vky19m,00:26:30
cmp1rw9mp0iottgtsebw8xs4e,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mp0iostgtsfodp7oiq,00:28:00
cmp1rw9mq0iovtgtsv57mkyly,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mq0ioutgtsvu7a8xo0,00:29:00
cmp1rw9mr0ioxtgtshlcvnlur,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mq0iowtgts2c91nnlv,00:30:20
cmp1rw9ms0ip1tgtsicafuyjf,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9ms0ip0tgtske91qvc5,00:32:30
cmp1rw9mt0ip3tgts7a4ay6dq,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mt0ip2tgtst5bf3fmw,00:33:20
cmp1rw9mu0ip5tgts43hyq4q4,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mu0ip4tgts88ozs1si,00:34:40
cmp1rw9mw0ipbtgts4sq3hvib,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mw0ipatgtsem5xlk70,00:01:30
cmp1rw9mx0ipdtgtsfthp4o8y,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mx0ipctgts9mg520yu,00:02:30
cmp1rw9my0ipftgtsv9vpijnz,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9mx0ipetgts0u33jee0,00:04:00
cmp1rw9mz0iphtgtsa4xk8b58,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rw9my0ipgtgtsube60g5g,00:09:00
cmp1rw9n00ipmtgts8ofkwd7g,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9n00ipltgtsvbgdtqxv,00:02:15
cmp1rw9n10ipotgtsg1h3xmqs,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9n10ipntgtsoqy6z016,00:03:03
cmp1rw9n30iputgtsbba8sihr,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9n30ipttgtsektwfc5d,00:08:35
cmp1rw9n40ipwtgts9zn89tnw,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9n40ipvtgtsf48e15nk,00:10:11
cmp1rw9n50ipytgtsitxa2bne,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9n50ipxtgtsfws5z2hh,00:12:12
cmp1rw9n70iq2tgtsflaaj543,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9n60iq1tgtsvi9f9s7e,00:28:37
cmp1rw9n70iq4tgtshjvilsfs,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9n70iq3tgts5a9olako,00:29:26
cmp1rw9n80iq6tgtsqxu0go2j,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9n80iq5tgtsn5c89sb7,00:30:15
cmp1rw9n90iq8tgtsg33cqmzl,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9n90iq7tgtse5te2ohe,00:34:26
cmp1rw9nb0iqetgts6eaz1zsq,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9nb0iqdtgtscvhtens4,00:27:00
cmp1rw9nc0iqgtgtsbvfxskhr,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9nc0iqftgtsqtc4mwev,00:19:50
cmp1rw9nd0iqitgtsb23ezvqc,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9nd0iqhtgtsoxze0okq,00:20:34
cmp1rw9ne0iqktgtsg9cs2bzq,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9nd0iqjtgtsytps90h4,00:22:19
cmp1rw9ne0iqmtgts96rf7o4r,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9ne0iqltgts6xrs71d6,00:23:46
cmp1rw9nf0iqotgtsjsdrzswc,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9nf0iqntgtsufb08toc,00:36:32
cmp1rw9ng0iqqtgtsy0y1eibw,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9ng0iqptgtspbqxj4zw,00:39:09
cmp1rw9nh0iqstgtsbeui8i97,cmp1rw9n00ipktgtsrje1zymw,cmp1rw9ng0iqrtgtsv2g81r43,00:40:00
cmp1rw9ni0iqvtgtsnlga84fn,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9nh0iqutgts7ob7sqe1,00:03:22
cmp1rw9nj0iqztgts7q3sdcc8,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9nj0iqytgts2q97j8fr,00:05:02
cmp1rw9nk0ir1tgtsw1864zy3,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9nk0ir0tgtsxel585zz,00:05:49
cmp1rw9nl0ir3tgtsvnxlbni6,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9nl0ir2tgtspqlw5ux9,00:07:31
cmp1rw9nm0ir5tgtsk8if0xxo,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9nl0ir4tgtsiq5dqfzb,00:08:02
cmp1rw9nn0ir9tgtstfqgxnzr,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9nn0ir8tgtsspxkts0t,00:10:16
cmp1rw9no0irbtgts58if2wtw,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9no0iratgts6jtb8yyx,00:10:16
cmp1rw9np0irdtgtsrprzvdpl,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9np0irctgts1esfagyf,00:11:35
cmp1rw9nq0irftgtsusog6dru,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9np0iretgtsgqmi7d1d,00:12:10
cmp1rw9nq0irhtgts2q0l1vwd,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9nq0irgtgtsrm0o7nhc,00:13:29
cmp1rw9nr0irjtgts4s1l0nhx,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9nr0iritgtsuhshbzwo,00:15:00
cmp1rw9ns0irltgtsbz2wde5d,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9ns0irktgtsoz1k0fcu,00:18:47
cmp1rw9nt0irntgtsfkn3uapw,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9nt0irmtgtsln966try,00:26:04
cmp1rw9nv0irttgtspjo7lhkl,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9nv0irstgtsn1mvh5wa,00:01:17
cmp1rw9nx0irxtgts1idxdkxh,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9nw0irwtgtstphnr7u8,00:10:56
cmp1rw9ny0irztgts2b8j0hob,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rw9nx0irytgtsgzymxlfj,00:09:30
cmp1rw9nz0is2tgts460vu98q,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9ny0is1tgtsrdlsupyv,
cmp1rw9nz0is4tgtsa85lovqx,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9nz0is3tgtsx5mc7edg,
cmp1rw9o00is6tgtsiyp66i66,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9o00is5tgts0b4zxu21,
cmp1rw9o10is8tgtsytwgilgv,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9o10is7tgtsvszs11sg,
cmp1rw9o20isatgts611uyged,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9o10is9tgtsvvat8y88,
cmp1rw9o40isgtgtsys291zrg,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9o40isftgtsc5l8b5pn,
cmp1rw9o50isitgtsdwf19kyr,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9o50ishtgtsc3g06fxw,
cmp1rw9o60isktgts0zugfkje,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9o50isjtgts9f3kbth1,
cmp1rw9o60isltgts7fpcuc1s,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9ly0imutgtsovxr66t0,
cmp1rw9n60iq0tgtsbm4km6cc,cmp1rw9n00ipktgtsrje1zymw,cmp1rwaz80lc8tgtsg10fo9fz,00:14:22
cmp1rw9nu0irrtgtsjbmpdybz,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rwc5c0nn8tgts0t8fomn2,00:00:40
cmp1rw9mr0ioztgts3nw3d0qq,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rwal10kiytgtsrpt3k6le,00:31:40
cmp1rw9nj0iqxtgtsmv5erb9l,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rwah20k8ptgtsiq2ud6xa,00:04:09
cmp1rw9mz0ipjtgtsvnun25j1,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rwc790ns0tgts8b7yffee,00:48:30
cmp1rw9nm0ir7tgts308e1msw,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rwbwf0n44tgtsgjo9v9x1,00:08:49
cmp1rw9nu0irptgts7yewvgkv,cmp1rw9nh0iqttgtsc6h11lv8,cmp1rwc190neltgtsasb6mvi4,00:34:31
cmp1rw9na0iqatgtsumkxywsx,cmp1rw9n00ipktgtsrje1zymw,cmp1rwbgy0mbftgtsu4l8ekhy,00:24:35
cmp1rw9o30isctgtsg0fgu8pk,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9jx0ihptgtseonwrxcb,
cmp1rw9n30ipstgtsvirive1t,cmp1rw9n00ipktgtsrje1zymw,cmp1rwbch0m4ttgts9r5oapsh,00:06:22
cmp1rw9mv0ip9tgtsf686m7qe,cmp1rw9mc0inwtgtsjlezd0v4,cmp1rwb6a0ltwtgtsjuovao5w,00:43:00
cmp1rw9nb0iqctgts0d3i91p8,cmp1rw9n00ipktgtsrje1zymw,cmp1rwaj30kdwtgtsp8u0g9c2,00:26:06
cmp1rw9n20ipqtgts0ahfcvda,cmp1rw9n00ipktgtsrje1zymw,cmp1rwb3p0lngtgtsi9blwxsm,00:03:43
cmp1rw9o70isntgtssbmcft9t,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9o60ismtgtsspt6q76b,
cmp1rw9o80isptgtsnp0y5avq,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9o70isotgtsmkynrazy,
cmp1rw9o90isttgtsnux1elup,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9o90isstgtsmzb2pt3o,
cmp1rw9oa0isvtgts0e32l7n3,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9oa0isutgts07iphqqr,
cmp1rw9ob0isztgtsoptv91mk,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9ob0isytgts5t67ealk,
cmp1rw9od0it3tgtsz93wuee4,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9od0it2tgtsli0gncm3,
cmp1rw9oe0it5tgtsi6op89i1,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9od0it4tgtsedbmndnj,
cmp1rw9of0it7tgts6x8kzl5q,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9oe0it6tgtsap8tmi44,
cmp1rw9of0it9tgtsgyabhc0w,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9of0it8tgtsry8dmfp4,
cmp1rw9og0itbtgtsia29p0vy,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9og0itatgts9w4477iq,
cmp1rw9oh0itdtgtsfociqhck,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9oh0itctgtsrc2kj8qe,
cmp1rw9oj0itjtgtsr2iosbhc,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9oj0ititgtsjgi4305u,
cmp1rw9ok0itltgtsv4iosyso,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9ok0itktgts1qsq46lz,
cmp1rw9ol0itntgtsv27c9gn4,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9ok0itmtgtskm96lik1,
cmp1rw9om0itptgts9hxp37x4,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9ol0itotgts4do8xe6c,
cmp1rw9om0itrtgtsn9nnjitp,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9om0itqtgtsije4g32x,
cmp1rw9on0itttgtsivelyp4h,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9on0itstgtsg4a73u3k,
cmp1rw9oo0itvtgtsfxh7rgqw,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9oo0itutgtsljslp8em,
cmp1rw9op0itxtgtsis67xa64,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9oo0itwtgtsj4s68q5m,
cmp1rw9op0itztgts7sj8kpvz,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9op0itytgtsvjf6zns5,
cmp1rw9os0iu5tgtsievxcnfb,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9os0iu4tgtszpam88qe,
cmp1rw9ot0iu7tgtsadbrr4kf,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9os0iu6tgtsi8losw0u,
cmp1rw9ot0iu9tgtsirqh6guj,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9ot0iu8tgtsvforxaxc,
cmp1rw9ou0iubtgtse45qxxwo,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9ou0iuatgts4m3z1ks4,
cmp1rw9ov0iudtgtsce168fz0,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9ov0iuctgts4n6ky5fq,
cmp1rw9ow0iuftgtsiqzq5scz,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9ov0iuetgtsmuj8gdr0,
cmp1rw9ox0iujtgtsmljvrl6z,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9ox0iuitgts4z7e95lk,
cmp1rw9oy0iultgtsabtis4f0,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9oy0iuktgts1k3hcb3q,
cmp1rw9oz0iuntgtsts63cy89,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9oz0iumtgtskii198fi,
cmp1rw9p00iuptgts5imdoeyv,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9oz0iuotgtseapxqjs4,
cmp1rw9p00iurtgtsxnxqrc9i,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9p00iuqtgtsssib6bd6,
cmp1rw9p10iuttgtsbn4p7va6,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9p10iustgts5890fx5x,
cmp1rw9p20iuvtgtsa88ipp62,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9p20iuutgtsb8g6twj0,
cmp1rw9p40iv0tgts6lijjmd5,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9p30iuztgts3d5s71jp,00:10:26
cmp1rw9p40iv2tgtseihkvfdy,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9p40iv1tgtsfs9jlby9,00:11:33
cmp1rw9p50iv4tgtskrajpf7b,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9p50iv3tgtsuyx2t03v,00:12:40
cmp1rw9p80ivatgtsuwwkyslc,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9p70iv9tgtsma8a6i19,00:17:01
cmp1rw9p80ivctgtsjyu0m93u,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9p80ivbtgtssd8fv9ev,00:17:43
cmp1rw9p90ivetgtspiid9ox4,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9p90ivdtgts5jloq23m,00:18:17
cmp1rw9pa0ivgtgts9umuxsph,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pa0ivftgtsmcuz9ili,00:18:51
cmp1rw9pb0ivitgts2akjg6du,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pa0ivhtgtskloq55rr,00:19:29
cmp1rw9pb0ivktgtsf59yd1u3,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pb0ivjtgtsts2zmaee,00:20:37
cmp1rw9pc0ivmtgts8ngshle3,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pc0ivltgtsdpdhwbwb,00:21:47
cmp1rw9pd0ivotgtsff4fx4gm,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pd0ivntgtsbno66ioi,00:23:18
cmp1rw9pe0ivqtgts2pqg2c0g,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pd0ivptgtsoodj0oqv,00:23:49
cmp1rw9pf0ivstgtsiwbos1nh,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pe0ivrtgtsovz23e30,00:24:53
cmp1rw9pf0ivutgts2ahp28g8,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pf0ivttgtssp7ce9a8,00:25:24
cmp1rw9pi0iw0tgtscyqzdmm4,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9ph0ivztgtss2ibpkuo,00:28:16
cmp1rw9pi0iw2tgtssvols3vy,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pi0iw1tgtsv9hhruj4,00:29:22
cmp1rw9pj0iw4tgts9hkcznx2,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pj0iw3tgts8cmdllze,00:30:46
cmp1rw9pl0iw8tgtsccc2bx4i,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pk0iw7tgtsxqhtd2ae,00:34:15
cmp1rw9pm0iwatgtscbl9x5sr,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pl0iw9tgtsgz4yunv1,00:35:50
cmp1rw9pm0iwctgtsd3v1jkfs,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pm0iwbtgts4jvmokip,00:38:07
cmp1rw9pn0iwetgts4m96veay,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pn0iwdtgtsa7nmures,00:38:41
cmp1rw9pp0iwktgtst04tyukl,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pp0iwjtgtsogwvjde2,00:47:29
cmp1rw9pq0iwmtgtsex8ii354,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pq0iwltgtsgsoz9ia1,00:50:00
cmp1rw9pp0iwitgtsegtw3w31,cmp1rw9p20iuwtgts5lf49ujt,cmp1rwav80l5ftgtsuis81k7t,00:42:40
cmp1rw9po0iwgtgtsi5wr0fbs,cmp1rw9p20iuwtgts5lf49ujt,cmp1rwa9p0jtctgtskmp3gxp2,00:39:07
cmp1rw9pr0iwntgtsh2r2h9r6,cmp1rw9p20iuwtgts5lf49ujt,cmp1rwal10kiytgtsrpt3k6le,00:52:14
cmp1rw9o80isrtgtsawsuo0yr,cmp1rw9ny0is0tgtsfk96urbt,cmp1rwaga0k6ptgtsy6wjlav8,
cmp1rw9ow0iuhtgts4e9fgpe5,cmp1rw9ny0is0tgtsfk96urbt,cmp1rwahu0kaqtgts68vfcz2n,
cmp1rw9pg0ivwtgtsgw0aw2w9,cmp1rw9p20iuwtgts5lf49ujt,cmp1rwa4z0jj2tgtsxx3wtmyq,00:26:06
cmp1rw9p70iv8tgtslq3ppe7k,cmp1rw9p20iuwtgts5lf49ujt,cmp1rwah20k8ptgtsiq2ud6xa,00:15:39
cmp1rw9oc0it1tgtsp36dh48w,cmp1rw9ny0is0tgtsfk96urbt,cmp1rw9x30j45tgtspxnlviko,
cmp1rw9ob0isxtgtsrbnf08l9,cmp1rw9ny0is0tgtsfk96urbt,cmp1rwa3r0jhqtgtshegzv2y2,
cmp1rw9or0iu3tgtsos3gnrz1,cmp1rw9ny0is0tgtsfk96urbt,cmp1rwagk0k7gtgtsd20h1wxp,
cmp1rw9oi0ithtgtso09v7qmc,cmp1rw9ny0is0tgtsfk96urbt,cmp1rwagf0k73tgts91u6g6uv,
cmp1rw9p60iv6tgtszjlhy7gd,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9zt0j9gtgtsvvm9rk33,00:14:17
cmp1rw9ph0ivytgtswhzhl4i2,cmp1rw9p20iuwtgts5lf49ujt,cmp1rwaj20kdutgtsqb1bajfd,00:27:12
cmp1rw9pr0iwptgts7l0yxgds,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9pr0iwotgtsma9llecs,00:54:14
cmp1rw9ps0iwrtgtseovkl0k4,cmp1rw9p20iuwtgts5lf49ujt,cmp1rw9ps0iwqtgtsa529sjkc,00:54:44
